"ID","Player","Team","Position","Rookie","RkOv","Status","Age","Opponent","Salary","Contract","Score","FG%","3PTM","FT%","PTS","REB","AST","ST","BLK","TO"
"*06cet*","Terquavion Smith","(N/A)","PG,G","","1580","FA","23","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04qrt*","Zhaire Smith","(N/A)","SG,G","","1581","FA","27","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05qvt*","Xavier Sneed","(N/A)","SF,F","","1582","FA","28","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*031m7*","Tony Snell","(N/A)","SG,G","","1583","FA","34","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*03kub*","Richard Solomon","OKC","PF,F","","1584","FA","34","@SA Tue 6:30PM","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06moa*","Roman Sorkin","(N/A)","PF,F","","1586","FA","30","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*0389e*","James Southerland","(N/A)","SF,F","","1587","FA","36","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*0622d*","Matteo Spagnolo","(N/A)","SG,G","","1588","FA","23","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04qsw*","Ray Spalding","(N/A)","PF,F","","1589","FA","29","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04qs7*","Omari Spellman","(N/A)","PF,F,C","","1590","FA","29","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05uj2*","Jaden Springer","(N/A)","PG,G","","1591","FA","23","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05qt8*","Cassius Stanley","(N/A)","SG,G","","1592","FA","27","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04xhv*","Jonathan Stark","(N/A)","PG,G","","1593","FA","31","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*03e6l*","Nik Stauskas","(N/A)","SG,G","","1594","FA","32","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06hso*","Jake Stephens","(N/A)","C","","1596","FA","26","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*01uza*","Lance Stephenson","(N/A)","SF,F","","1597","FA","36","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05qsj*","Lamar Stevens","(N/A)","PF,F","","1598","FA","29","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06qdx*","Erik Stevenson","(N/A)","PG,SG,G","","1599","FA","27","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05xcn*","DJ Steward","(N/A)","SG,G","","1600","FA","24","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05wvy*","D.J. Stewart","(N/A)","PG,SG,G","","1601","FA","27","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04xge*","Elijah Stewart","(N/A)","SG,G","","1602","FA","30","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*078g2*","Kobe Stewart","CHA","SG,G","R","1603","FA","24","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*03ku8*","David Stockton","(N/A)","PG,G","","1605","FA","35","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*03e71*","Jarnell Stokes","(N/A)","PF,F","","1606","FA","32","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*03llt*","Diamond Stone","(N/A)","C","","1607","FA","29","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*076un*","Peter Suder","(N/A)","SG,G","R","1608","FA","20","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*0480c*","Rasheed Sulaimon","(N/A)","SG,G","","1609","FA","32","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*02nfl*","Jared Sullinger","(N/A)","PF,F,C","","1610","FA","34","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04exf*","Edmond Sumner","(N/A)","SG,G","","1611","FA","30","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05qvh*","Dwayne Sutton","(N/A)","SF,PF,F","","1612","FA","29","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04ewq*","Caleb Swanigan","(N/A)","PF,F,C","","1614","FA","29","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*0623n*","Cole Swider","(N/A)","SF,F","","1615","FA","27","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05ya8*","Craig Sword","(N/A)","SG,G","","1616","FA","32","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*03wqx*","Keifer Sykes","(N/A)","PG,SG,G","","1617","FA","32","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05x7f*","Anthony Tarke","(N/A)","SG,G","","1618","FA","28","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*03e77*","Edy Tavares","(N/A)","C","","1619","FA","34","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*059ws*","BJ Taylor","(N/A)","PG,G","","1620","FA","29","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*048yg*","Isaiah Taylor","(N/A)","PG,G","","1621","FA","32","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05qzj*","Marlon Taylor","(N/A)","SG,G","","1622","FA","29","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05uuj*","Terry Taylor","(N/A)","PF,F","","1623","FA","26","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05uux*","MaCio Teague","(N/A)","SG,G","","1624","FA","29","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*02nft*","Marquis Teague","(N/A)","PG,G","","1625","FA","33","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06mo4*","Christian Terrell","(N/A)","PG,G","","1626","FA","29","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04xhw*","Jared Terrell","(N/A)","PG,G","","1627","FA","31","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04xk5*","Emanuel Terry","(N/A)","SF,PF,F","","1628","FA","30","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05qth*","Tyrell Terry","(N/A)","PG,G","","1629","FA","25","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05qzo*","Jon Teske","(N/A)","C","","1630","FA","29","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04hoo*","Daniel Theis","(N/A)","C","","1631","FA","34","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*0393m*","Adonis Thomas","(N/A)","SF,PF,F","","1632","FA","33","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05qyv*","Brodric Thomas","(N/A)","SG,G","","1633","FA","29","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04qsf*","Khyri Thomas","(N/A)","SG,G","","1634","FA","30","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*052q1*","Matt Thomas","(N/A)","SG,G","","1635","FA","32","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*07245*","Saint Thomas","(N/A)","SF,PF,F","","1637","FA","23","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*027om*","Tristan Thompson","(N/A)","C","","1638","FA","35","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05ujb*","JT Thor","(N/A)","PF,F","","1639","FA","24","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04exb*","Sindarius Thornwell","(N/A)","SG,G","","1641","FA","31","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05qwu*","Killian Tillie","(N/A)","C","","1642","FA","28","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05ya9*","Justin Tillman","(N/A)","SF,F","","1643","FA","30","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05xnb*","Jeremiah Tilmon","(N/A)","C","","1644","FA","27","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05qze*","Tres Tinkle","(N/A)","SF,F","","1645","FA","30","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*044te*","Mike Tobey","(N/A)","C","","1646","FA","31","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05uj5*","Isaiah Todd","(N/A)","PF,F","","1647","FA","24","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*03l5d*","Yuki Togashi","(N/A)","PG,G","","1648","FA","33","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*03r8b*","J.P. Tokoto","(N/A)","SF,F","","1649","FA","32","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06mpg*","Keisei Tominaga","(N/A)","PG,G","","1650","FA","25","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06hn1*","Au'Diese Toney","(N/A)","PG,SG,G","","1651","FA","26","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06v8i*","Alex Toohey","(N/A)","SF,PF,F","","1652","FA","22","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05qz0*","Jake Toolson","(N/A)","SG,G","","1653","FA","30","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*059q7*","Juan Toscano-Anderson","(N/A)","SF,F","","1654","FA","33","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*03se3*","Axel Toupane","(N/A)","SG,G","","1655","FA","34","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*07946*","Trey Townsend","(N/A)","SF,PF,F","","1656","FA","24","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06mme*","Armel Traore","(N/A)","SF,PF,F","","1657","FA","23","","1,500,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06hpn*","Reid Travis","(N/A)","PF,F","","1658","FA","30","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*03wo8*","Travis Trice II","(N/A)","SG,G","","1659","FA","33","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*03lgk*","Allonzo Trier","(N/A)","SG,G","","1660","FA","30","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04l9b*","Melo Trimble","(N/A)","PG,G","","1661","FA","31","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05qye*","Jahlil Tripp","(N/A)","SF,PF,F","","1662","FA","28","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06ceu*","Azuolas Tubelis","(N/A)","PF,F","","1663","FA","24","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06mov*","Jordan Tucker","(N/A)","SF,PF,F","","1664","FA","28","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*02q81*","P.J. Tucker","(N/A)","SF,F","","1665","FA","41","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*059qe*","Rayjon Tucker","(N/A)","SG,G","","1666","FA","28","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06hru*","Ryan Turell","(N/A)","SF,PF,F","","1667","FA","27","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05qxt*","Breein Tyree","(N/A)","PG,SG,G","","1668","FA","28","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*076v0*","Ernest Udeh","CLE","C","R","1669","FA","22","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*042nu*","Tyler Ulis","(N/A)","PG,G","","1670","FA","30","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*03wkm*","Robert Upshaw","(N/A)","C","","1671","FA","32","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04576*","Jarrod Uthoff","(N/A)","SF,PF,F","","1672","FA","33","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*042na*","Denzel Valentine","(N/A)","SG,G","","1673","FA","32","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06hi8*","Vincent Valerio-Bodon","(N/A)","SF,PF,F","","1674","FA","25","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*064s5*","Chandler Vaudrin","(N/A)","PG,SG,G","","1676","FA","29","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*03r7f*","Rashad Vaughn","(N/A)","SG,G,SF,F","","1677","FA","30","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06mo3*","Santiago Vescovi","(N/A)","PG,G","","1679","FA","24","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04exk*","Aleksandar Vezenkov","(N/A)","PF,F","","1680","FA","31","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05rzi*","Luca Vildoza","(N/A)","PG,G","","1681","FA","31","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05r0e*","Christian Vital","(N/A)","SG,G","","1682","FA","29","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*03apw*","Noah Vonleh","(N/A)","PF,F,C","","1683","FA","31","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05uue*","Ishmail Wainright","(N/A)","SF,F","","1685","FA","31","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*02nf4*","Dion Waiters","(N/A)","SG,G,SF,F","","1686","FA","34","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*03wp1*","Corey Walden","(N/A)","PG,G","","1687","FA","34","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06fk6*","Jordan Walker","(N/A)","PG,SG,G","","1688","FA","27","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04qrv*","Lonnie Walker","DEN","SG,G","","1689","FA","27","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05uwr*","M.J. Walker","(N/A)","SG,G","","1690","FA","28","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*01sc8*","John Wall","(N/A)","PG,G","","1691","FA","35","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*042oj*","Tyrone Wallace","(N/A)","PG,SG,G","","1692","FA","32","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04jw8*","Derrick Walton","(N/A)","PG,G","","1693","FA","31","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06mok*","Tyson Ward","(N/A)","SF,F","","1694","FA","29","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*048tg*","Jameel Warney","DAL","SF,F","","1695","FA","32","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*03bxn*","T.J. Warren","(N/A)","SF,F","","1696","FA","33","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*03xmk*","Julian Washburn","(N/A)","SF,F","","1697","FA","34","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05uuh*","Duane Washington","(N/A)","SG,G","","1698","FA","26","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06qf5*","Warren Washington","(N/A)","SF,PF,F","","1699","FA","26","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04xhy*","Yuta Watanabe","(N/A)","SF,F","","1700","FA","31","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*051pv*","Tremont Waters","(N/A)","PG,G","","1701","FA","28","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06mm0*","Anton Watson","(N/A)","SF,F","","1702","FA","25","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05xoa*","Ibi Watson","(N/A)","SG,G","","1703","FA","28","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04xlm*","Paul Watson","(N/A)","SG,G,SF,F","","1704","FA","31","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*051pt*","Quinndary Weatherspoon","(N/A)","SG,G","","1705","FA","29","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*0484j*","James Webb III","(N/A)","SF,F","","1706","FA","33","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*03xlt*","Briante Weber","(N/A)","PG,G","","1707","FA","33","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05xnf*","Romeo Weems","(N/A)","SF,F","","1708","FA","25","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04qsy*","Thomas Welsh","(N/A)","C","","1709","FA","30","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05qzn*","Kaleb Wesson","(N/A)","PF,F,C","","1710","FA","27","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*064s7*","Isaiah Whaley","(N/A)","SF,PF,F","","1711","FA","28","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06rur*","Phillip Wheeler","(N/A)","SF,PF,F","","1712","FA","24","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04l1t*","Andrew White","(N/A)","SF,F","","1713","FA","33","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06305*","Fabian White","(N/A)","SF,PF,F","","1714","FA","27","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*062sr*","Jack White","(N/A)","SF,F","","1715","FA","29","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*043vx*","Okaro White","(N/A)","SF,PF,F","","1716","FA","34","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*042o1*","Isaiah Whitehead","(N/A)","PG,SG,G","","1717","FA","31","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05qyt*","Kahlil Whitney","(N/A)","SF,F","","1718","FA","25","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06mo5*","Jimmy Whitt","(N/A)","PG,G","","1719","FA","29","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05qvy*","Greg Whittington","(N/A)","SF,PF,F","","1720","FA","33","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05ujf*","Joe Wieskamp","(N/A)","SF,F","","1721","FA","27","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*0590m*","Lindell Wigginton","(N/A)","PG,G","","1722","FA","28","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*03sir*","Scottie Wilbekin","(N/A)","PG,G","","1723","FA","33","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04iy9*","Jacob Wiley","(N/A)","PG,G","","1724","FA","32","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*03z95*","Alan Williams","(N/A)","PF,F,C","","1725","FA","33","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*07242*","Brice Williams","(N/A)","SG,G,SF,PF,F","","1726","FA","25","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*0666j*","Bryson Williams","(N/A)","SF,PF,F","","1727","FA","28","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06668*","Donovan Williams","(N/A)","SG,G","","1728","FA","24","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06ps6*","Jaylin Williams","(N/A)","SF,PF,F","","1729","FA","26","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04xgk*","Johnathan Williams","(N/A)","PF,F","","1730","FA","31","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06hqr*","KJ Williams","(N/A)","PF,F","","1731","FA","27","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06l10*","Malik Williams","(N/A)","C","","1732","FA","28","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04jw3*","T.J. Williams","(N/A)","SG,G","","1733","FA","31","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*065px*","Trevion Williams","(N/A)","SF,PF,F,C","","1734","FA","25","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*045qi*","Troy Williams","(N/A)","SG,G,SF,F","","1735","FA","31","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04exi*","Nigel Williams-Goss","(N/A)","PG,G","","1736","FA","31","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06hre*","Bryce Wills","(N/A)","SG,G","","1737","FA","25","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*04ewi*","D.J. Wilson","(N/A)","PF,F","","1739","FA","30","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*048yh*","Kyle Wiltjer","(N/A)","PF,F","","1740","FA","33","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*051p6*","Dylan Windler","(N/A)","SF,F","","1741","FA","29","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*03nwi*","Justise Winslow","(N/A)","SF,F","","1742","FA","30","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05qua*","Cassius Winston","(N/A)","PG,G","","1743","FA","28","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*059qd*","Todd Withers","(N/A)","PF,F","","1744","FA","30","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06cd5*","Isaiah Wong","(N/A)","SG,G","","1745","FA","25","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*03nwq*","Christian Wood","(N/A)","PF,F","","1746","FA","30","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06ptn*","Moses Wood","(N/A)","SF,PF,F","","1747","FA","27","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05qtw*","Robert Woodard","(N/A)","SG,G,SF,F","","1748","FA","26","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*06moq*","Trey Woodbury","(N/A)","PG,SG,G","","1749","FA","26","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*059cn*","Kenny Wooten","(N/A)","PF,F","","1750","FA","28","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*03r7h*","Delon Wright","(N/A)","PG,SG,G","","1751","FA","34","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05uuw*","McKinley Wright","(N/A)","PG,G","","1752","FA","27","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*05wqi*","Moses Wright","(N/A)","PF,F","","1753","FA","27","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
"*051px*","Justin Wright-Foreman","(N/A)","PG,G","","1754","FA","28","","1,000,000","MIN","0","0","0","0","0","0","0","0","0","0"
